DEPT,NPHI,SP,DT,GR,CALI,RHOB,Deep_RS,RS,source
1402.0,38.8259,-32.7477,113.2761,92.862,10.2015,2.3761,9.6772,9.5807,las_2_df
1402.5,39.3958,-33.1357,112.7846,93.2831,10.1801,2.3756,9.664,9.6375,las_2_df
1403.0,38.8336,-33.6601,112.4277,92.9337,10.1759,2.3798,9.6508,9.6701,las_2_df
1403.5,37.7995,-33.8469,112.2492,92.6159,10.1553,2.3786,9.6377,9.6895,las_2_df
1404.0,37.087,-33.7385,112.2533,92.4305,10.1662,2.3726,9.6245,9.676,las_2_df
1404.5,37.0402,-33.5221,112.4303,92.0017,10.2148,2.3691,9.6114,9.7008,las_2_df
1405.0,37.8814,-33.0626,112.2864,92.0341,10.2767,2.3723,9.5982,9.6435,las_2_df
1405.5,39.1076,-32.6227,111.5108,92.5911,10.2961,2.3766,9.5851,9.573,las_2_df
1406.0,39.8615,-32.1363,110.5653,93.4246,10.2849,2.3816,9.5719,9.5104,las_2_df
1406.5,40.1189,-31.6718,109.8938,94.3476,10.2786,2.3921,9.5588,9.4787,las_2_df
1407.0,40.2571,-31.1488,109.2294,95.2826,10.288,2.4005,9.5104,9.4724,las_2_df
1407.5,40.1524,-30.7542,109.5399,95.2356,10.2998,2.408,9.4415,9.4468,las_2_df
1408.0,40.0929,-30.6277,110.3091,94.4988,10.2833,2.4022,9.3726,9.4132,las_2_df
1408.5,40.0261,-30.5715,111.3433,94.2355,10.2585,2.3994,9.3299,9.4184,las_2_df
1409.0,39.9014,-30.5914,111.8966,95.0127,10.2263,2.3893,9.2885,9.3824,las_2_df
1409.5,39.8322,-30.6127,112.2631,96.3991,10.2493,2.3854,9.2471,9.3754,las_2_df
1410.0,40.1511,-30.7195,112.7969,97.7859,10.2778,2.3805,9.2057,9.3785,las_2_df
1410.5,40.3847,-30.8311,112.7279,98.0008,10.231,2.3817,9.1643,9.3678,las_2_df
1411.0,40.2894,-31.3189,112.8747,96.8896,10.0752,2.3831,9.1229,9.3449,las_2_df
1411.5,40.0168,-31.5013,113.2868,95.7443,10.1284,2.3763,9.0814,9.3316,las_2_df
1412.0,40.0883,-31.6845,113.6313,94.5841,10.1135,2.3664,9.04,9.2646,las_2_df
1412.5,40.0994,-31.8829,113.7188,94.3609,10.0818,2.3522,8.9986,9.2347,las_2_df
1413.0,39.1445,-32.0094,114.2535,93.9934,10.1354,2.3444,8.9572,9.2692,las_2_df
1413.5,37.9921,-32.0884,115.8784,92.9068,10.2607,2.3467,8.9268,9.2708,las_2_df
1414.0,38.5112,-32.2144,118.9678,92.3026,10.3062,2.356,8.9732,9.2795,las_2_df
1414.5,38.8046,-32.1063,120.8182,92.025,10.3514,2.3667,9.0195,9.3213,las_2_df
1415.0,38.6829,-31.6218,121.3266,93.4563,10.4134,2.3771,9.0659,9.2732,las_2_df
1415.5,38.7132,-31.0585,120.6547,94.5401,10.4068,2.3892,9.1123,9.3153,las_2_df
1416.0,40.0398,-30.6358,118.8407,95.3756,10.3672,2.3897,9.1587,9.3692,las_2_df
1416.5,40.8466,-30.3492,116.8608,96.4301,10.3228,2.3896,9.2051,9.5881,las_2_df
1417.0,40.9917,-30.152,116.1263,96.9367,10.329,2.3908,9.2515,9.8077,las_2_df
1417.5,40.7055,-30.1462,115.8945,97.0719,10.3632,2.4002,9.2978,10.0274,las_2_df
1418.0,39.4717,-29.7742,115.9038,97.1676,10.3899,2.4045,9.348,10.1856,las_2_df
1418.5,38.6853,-30.0088,114.8839,97.2147,10.4047,2.4088,9.4007,10.2867,las_2_df
1419.0,39.0685,-30.3282,113.4498,96.3884,10.4115,2.406,9.4535,10.1847,las_2_df
1419.5,39.4648,-30.5376,112.1546,95.7223,10.4714,2.4052,9.4418,10.068,las_2_df
1420.0,39.8595,-30.6884,110.618,95.1786,10.4571,2.4022,9.3864,10.0312,las_2_df
1420.5,41.2439,-30.7472,111.4724,94.7811,10.4216,2.3904,9.331,10.0061,las_2_df
1421.0,42.5958,-30.8009,112.1151,94.6307,10.4363,2.3881,9.35,9.981,las_2_df
1421.5,42.6686,-30.9928,112.8809,95.4104,10.4553,2.3965,9.395,10.0154,las_2_df
1422.0,41.572,-31.1473,113.4583,97.8565,10.4273,2.3845,9.6412,10.0694,las_2_df
1422.5,39.0373,-31.0477,113.1038,99.1586,10.4198,2.3635,9.9303,10.1105,las_2_df
1423.0,37.3049,-31.1938,112.6128,98.3531,10.5321,2.353,10.2195,10.29,las_2_df
1423.5,36.9091,-31.3072,112.104,96.6818,10.5568,2.3578,10.5087,10.5253,las_2_df
1424.0,36.7491,-31.3962,110.9359,94.9135,10.5321,2.3754,10.7571,10.6441,las_2_df
1424.5,36.3088,-31.0469,109.1268,93.4672,10.5235,2.3731,10.8397,11.1038,las_2_df
1425.0,35.6325,-30.7361,107.8258,93.5061,10.5268,2.3633,10.9224,11.1661,las_2_df
1425.5,35.7553,-30.5536,106.8223,93.7312,10.5764,2.3579,10.9175,11.1818,las_2_df
1426.0,36.4768,-30.4957,106.3485,92.8707,10.5628,2.3543,10.7281,10.948,las_2_df
1426.5,36.9395,-30.4723,106.0601,94.4597,10.4746,2.3553,10.4771,10.5266,las_2_df
1427.0,37.1479,-30.7043,105.7902,97.0174,10.3746,2.364,10.226,10.3105,las_2_df
1427.5,37.2719,-31.0014,105.7942,98.4459,10.3362,2.3681,9.975,10.0343,las_2_df
1428.0,37.264,-31.2366,105.8854,98.3662,10.4015,2.3726,9.7239,9.7388,las_2_df
1428.5,37.4535,-31.2813,107.1886,97.9078,10.4233,2.3759,9.4729,9.5216,las_2_df
1429.0,40.7019,-31.2566,108.6484,97.7625,10.4107,2.3696,9.2219,9.4152,las_2_df
1429.5,42.5473,-31.2974,110.016,96.8942,10.3623,2.3607,8.9708,9.2099,las_2_df
1430.0,43.0353,-31.4641,111.798,94.5845,10.3394,2.3645,8.8492,9.2614,las_2_df
1430.5,42.1684,-31.4057,113.6697,92.8828,10.3501,2.3602,8.85,9.2733,las_2_df
1431.0,41.6023,-31.2913,113.9385,92.7398,10.3581,2.3592,8.8508,9.2462,las_2_df
1431.5,40.5745,-31.3014,113.5229,93.1703,10.3504,2.3547,8.8516,9.2289,las_2_df
1432.0,38.9595,-31.382,113.1908,93.7615,10.3158,2.3559,8.8524,9.2367,las_2_df
1432.5,39.1455,-31.3703,112.9502,94.9813,10.2919,2.3656,8.8532,9.2877,las_2_df
1433.0,40.2337,-31.3248,112.9161,96.7248,10.2491,2.3668,8.8931,9.3103,las_2_df
1433.5,40.4531,-31.2564,113.1331,97.7835,10.2457,2.3647,8.9628,9.295,las_2_df
1434.0,40.6519,-31.0881,113.3536,99.4813,10.2593,2.372,9.0325,9.2636,las_2_df
1434.5,40.7541,-30.9824,113.0624,100.1756,10.2892,2.3792,9.1079,9.3283,las_2_df
1435.0,40.6715,-31.1165,112.4874,99.4913,10.3058,2.3812,9.3215,9.3596,las_2_df
1435.5,41.1019,-31.3304,112.3231,99.4834,10.29,2.3802,9.5351,9.521,las_2_df
1436.0,41.5288,-31.2903,112.5039,99.9697,10.2766,2.3796,9.7636,9.8637,las_2_df
1436.5,41.5683,-31.1751,112.8599,99.9062,10.2816,2.3804,9.9959,10.0847,las_2_df
1437.0,40.7122,-31.0469,113.1221,98.7345,10.306,2.3921,10.1891,10.302,las_2_df
1437.5,39.48,-30.9318,113.0252,97.0212,10.3083,2.3993,10.3202,10.4797,las_2_df
1438.0,37.8449,-30.7578,111.6368,95.9153,10.3514,2.4079,10.4512,10.6518,las_2_df
1438.5,37.1528,-30.649,108.2779,94.7468,10.3984,2.414,10.5822,10.6815,las_2_df
1439.0,37.7146,-30.6187,105.7344,92.9796,10.4673,2.4137,10.6451,10.6565,las_2_df
1439.5,38.1542,-30.5487,103.7184,91.603,10.4757,2.4019,10.6784,10.556,las_2_df
1440.0,38.3361,-30.7791,103.2541,92.0499,10.3517,2.3874,10.7237,10.5867,las_2_df
1440.5,38.5594,-30.8573,105.2282,92.3866,10.2442,2.3789,10.8477,10.6247,las_2_df
1441.0,38.9003,-30.8049,106.9947,92.0655,10.3071,2.3729,11.0269,10.8058,las_2_df
1441.5,39.4348,-30.6784,108.4679,91.6214,10.3635,2.3766,11.2156,11.0429,las_2_df
1442.0,39.1889,-30.6854,108.9837,91.542,10.3833,2.3856,11.4042,11.3172,las_2_df
1442.5,38.6007,-30.6228,107.5018,91.0797,10.4459,2.3978,11.5218,11.5351,las_2_df
1443.0,38.0906,-30.404,105.6465,89.5759,10.3581,2.4091,11.5691,11.6144,las_2_df
1443.5,37.9812,-30.1264,103.7862,91.2342,10.2975,2.4136,11.1899,11.4639,las_2_df
1444.0,37.6298,-30.1143,102.3598,92.3652,10.3416,2.4224,10.767,10.9568,las_2_df
1444.5,36.1865,-30.2095,101.7674,92.4615,10.4028,2.4069,10.4465,10.4914,las_2_df
1445.0,36.5393,-30.282,101.9891,93.7162,10.3373,2.3901,10.1461,10.2506,las_2_df
1445.5,39.5822,-30.408,103.3698,96.4655,10.3506,2.375,9.8456,9.9312,las_2_df
1446.0,41.2789,-30.7032,106.0475,98.4091,10.3559,2.3643,9.6421,9.6406,las_2_df
1446.5,41.9773,-30.7599,108.5774,99.3722,10.3448,2.3641,9.4908,9.4534,las_2_df
1447.0,41.525,-30.7622,110.3817,100.5538,10.3309,2.3691,9.3394,9.4126,las_2_df
1447.5,40.8809,-30.8105,111.7067,100.9732,10.3178,2.3706,9.3863,9.415,las_2_df
1448.0,40.1167,-30.8199,112.5302,99.3507,10.3196,2.3721,9.6639,9.5132,las_2_df
1448.5,39.8187,-30.6547,113.2789,97.4498,10.32,2.3732,9.9415,9.7964,las_2_df
1449.0,40.2429,-30.5258,113.756,97.204,10.3161,2.3734,10.2191,10.1162,las_2_df
1449.5,40.7245,-30.5583,113.5758,96.8169,10.3602,2.375,10.6385,10.5078,las_2_df
1450.0,39.8557,-29.7873,111.2955,96.2875,10.3628,2.3829,11.0958,10.9409,las_2_df
1450.5,36.9245,-30.2654,108.4821,95.938,10.3563,2.3925,11.553,11.5348,las_2_df
1451.0,35.3053,-30.2603,105.9044,95.5028,10.3711,2.4032,12.0103,11.8167,las_2_df
1451.5,35.0509,-30.2553,104.5761,93.5751,10.3968,2.4185,12.2077,12.0879,las_2_df
1452.0,35.0176,-30.2835,103.8146,91.2009,10.4158,2.4276,12.263,12.2387,las_2_df
1452.5,35.0197,-30.3359,103.6982,91.067,10.425,2.4288,12.3182,12.3906,las_2_df
1453.0,35.6686,-30.5446,103.4349,91.1675,10.4113,2.432,12.3735,12.4697,las_2_df
1453.5,36.2229,-30.7845,102.4487,91.1097,10.411,2.4346,12.3686,12.4215,las_2_df
1454.0,36.5159,-31.2888,101.0661,92.071,10.3708,2.4303,12.2529,12.3821,las_2_df
1454.5,36.9647,-31.4519,100.1188,93.7001,10.3875,2.4123,12.1373,12.243,las_2_df
1455.0,37.1712,-31.7058,100.0938,94.453,10.4009,2.3965,12.0216,12.1145,las_2_df
1455.5,36.9218,-31.7467,100.6019,94.4751,10.3917,2.3887,11.9059,11.9238,las_2_df
1456.0,36.585,-31.4537,101.8258,94.3409,10.3603,2.4,11.7903,11.8144,las_2_df
1456.5,36.3991,-31.1086,103.0975,94.6219,10.3027,2.4185,11.6746,11.6149,las_2_df
1457.0,36.4074,-30.9919,103.8296,94.3858,10.2813,2.4284,11.614,11.4531,las_2_df
1457.5,36.3128,-30.9311,104.3493,93.0407,10.3019,2.4291,11.5892,11.3377,las_2_df
1458.0,36.1836,-31.002,104.4758,92.0661,10.3226,2.4285,11.5644,11.239,las_2_df
1458.5,36.4195,-30.7838,104.4197,91.8044,10.334,2.428,11.5396,11.2007,las_2_df
1459.0,36.9526,-30.5237,104.7282,91.4074,10.3097,2.4261,11.5148,11.2183,las_2_df
1459.5,37.5065,-30.3833,105.5887,91.9072,10.3137,2.427,11.49,11.2231,las_2_df
1460.0,37.0183,-30.5235,106.9349,93.1463,10.3152,2.4263,11.4712,11.2723,las_2_df
1460.5,36.3381,-30.5748,106.5428,95.4329,10.3157,2.4183,11.4728,11.3719,las_2_df
1461.0,35.0823,-30.6906,105.6734,96.0949,10.3216,2.4153,11.4745,11.4787,las_2_df
1461.5,35.3487,-30.935,104.6191,95.4107,10.3357,2.4179,11.4761,11.5644,las_2_df
1462.0,36.1085,-31.3101,103.9314,95.0382,10.3339,2.4169,11.4778,11.5568,las_2_df
1462.5,36.3368,-31.3033,103.9088,94.8497,10.3261,2.4177,11.4795,11.5307,las_2_df
1463.0,36.2776,-31.2587,104.1017,94.5579,10.2831,2.4289,11.4811,11.4409,las_2_df
1463.5,36.1162,-31.164,104.1215,93.9385,10.2989,2.4385,11.469,11.3892,las_2_df
1464.0,36.0454,-30.9536,103.953,92.9674,10.3562,2.4417,11.4309,11.3762,las_2_df
1464.5,36.0007,-30.571,104.0233,92.7114,10.3786,2.4434,11.3974,11.2924,las_2_df
1465.0,35.8016,-30.4737,104.0984,92.9658,10.3724,2.4373,11.3767,11.3133,las_2_df
1465.5,35.2885,-30.4023,103.8783,93.3867,10.4192,2.4335,11.356,11.3587,las_2_df
1466.0,34.7437,-30.5005,103.2838,94.1842,10.4087,2.4287,11.3353,11.3201,las_2_df
1466.5,34.5306,-30.5965,102.603,94.7911,10.4067,2.4257,11.3116,11.2236,las_2_df
1467.0,34.3424,-30.789,101.9222,95.3045,10.4313,2.4214,11.284,11.2227,las_2_df
1467.5,34.1471,-30.9831,101.2414,96.3593,10.4347,2.4131,11.2564,11.1963,las_2_df
1468.0,34.9372,-31.1843,101.1771,97.4555,10.4322,2.4115,11.2979,11.2079,las_2_df
1468.5,36.6662,-30.8372,102.5919,97.6435,10.4336,2.4133,11.3909,11.3072,las_2_df
1469.0,37.2046,-30.5251,104.5328,96.8116,10.4336,2.4273,11.485,11.4472,las_2_df
1469.5,37.6719,-30.5056,106.3545,95.4499,10.4305,2.4388,11.6299,11.6094,las_2_df
1470.0,37.6996,-30.4226,105.2741,94.3693,10.4253,2.4396,11.7748,11.8361,las_2_df
1470.5,37.1641,-30.2964,103.4157,94.0354,10.4191,2.4388,11.9158,11.9861,las_2_df
1471.0,36.06,-30.4393,101.4402,94.3372,10.3918,2.44,12.0473,12.0358,las_2_df
1471.5,36.0158,-30.8205,100.0336,94.3697,10.3667,2.4358,12.0308,12.0692,las_2_df
1472.0,36.3802,-31.3485,99.8581,94.4844,10.3648,2.4203,11.8808,12.0104,las_2_df
1472.5,36.5407,-31.3428,100.3583,94.494,10.3626,2.4174,11.6995,11.9478,las_2_df
1473.0,36.3273,-31.2193,101.705,94.3512,10.3594,2.4139,11.5153,11.8144,las_2_df
1473.5,35.3305,-31.176,103.1542,94.1298,10.348,2.4087,11.3353,11.6196,las_2_df
1474.0,34.551,-31.1825,104.2962,94.308,10.3334,2.4078,11.1635,11.4237,las_2_df
1474.5,33.8759,-30.8511,104.7668,94.8116,10.3014,2.4176,10.9918,11.2107,las_2_df
1475.0,33.9699,-30.7921,103.8763,96.2423,10.3105,2.4263,10.8201,11.0475,las_2_df
1475.5,34.534,-30.8162,103.1309,97.0223,10.3912,2.433,10.6484,10.8711,las_2_df
1476.0,35.0942,-31.0247,102.4308,97.2833,10.4325,2.4264,10.4766,10.6027,las_2_df
1476.5,35.9674,-30.6828,103.3119,97.5042,10.4167,2.4185,10.3793,10.4828,las_2_df
1477.0,36.552,-30.6959,105.8801,96.9943,10.4331,2.4106,10.4269,10.4553,las_2_df
1477.5,37.1728,-30.7341,107.8321,95.3312,10.4521,2.4027,10.4746,10.4634,las_2_df
1478.0,37.3895,-30.7524,109.3525,94.0338,10.4516,2.3983,10.5222,10.4963,las_2_df
1478.5,37.1982,-30.7295,108.7024,95.102,10.3622,2.3987,10.5699,10.5681,las_2_df
1479.0,36.7011,-30.7899,107.3423,95.952,10.3284,2.4,10.6176,10.5951,las_2_df
1479.5,36.4488,-30.8431,105.9224,96.621,10.3515,2.4062,10.6652,10.5728,las_2_df
1480.0,37.1871,-30.8465,105.2172,97.4783,10.3403,2.4117,10.6236,10.5049,las_2_df
1480.5,38.3368,-30.8535,105.2451,98.4914,10.3251,2.412,10.5436,10.4252,las_2_df
1481.0,38.8223,-30.8638,105.6691,98.8944,10.3297,2.407,10.4636,10.3234,las_2_df
1481.5,38.7041,-30.8781,106.4757,98.9349,10.3209,2.4019,10.3836,10.2746,las_2_df
1482.0,38.0335,-30.9117,107.4962,99.2258,10.2882,2.4001,10.3035,10.2336,las_2_df
1482.5,37.9318,-30.9332,108.4073,98.5279,10.2688,2.3991,10.2638,10.1916,las_2_df
1483.0,38.1739,-30.8679,108.8746,96.8654,10.2391,2.3873,10.2294,10.1821,las_2_df
1483.5,38.452,-30.7613,109.0251,95.8355,10.2669,2.388,10.1949,10.2644,las_2_df
1484.0,38.5214,-30.6808,109.1819,95.8291,10.244,2.3913,10.1605,10.2697,las_2_df
1484.5,38.5374,-30.6096,109.3387,96.0276,10.2758,2.3908,10.1358,10.25,las_2_df
1485.0,38.1541,-30.4823,108.966,95.6277,10.2484,2.3944,10.1358,10.2073,las_2_df
1485.5,37.3303,-30.1775,108.0375,94.9548,10.2716,2.4007,10.1358,10.1456,las_2_df
1486.0,36.6453,-29.7456,107.7171,94.6646,10.2743,2.4015,10.006,10.0481,las_2_df
1486.5,36.9321,-29.5061,108.0046,95.9521,10.2645,2.4054,9.8312,9.9507,las_2_df
1487.0,37.3569,-29.4593,108.1723,98.1411,10.2583,2.4064,9.6564,9.7428,las_2_df
1487.5,37.9719,-29.4884,108.2324,99.7042,10.2519,2.3883,9.4507,9.5147,las_2_df
1488.0,38.8238,-29.6337,108.638,100.9126,10.281,2.3841,9.2218,9.2937,las_2_df
1488.5,39.4429,-29.899,109.6818,101.7762,10.2905,2.3851,9.0011,9.2382,las_2_df
1489.0,40.3338,-30.1193,111.6654,101.6002,10.294,2.3832,8.8068,9.1828,las_2_df
1489.5,41.0551,-30.3693,113.4096,101.0794,10.3167,2.3799,8.6125,9.1273,las_2_df
1490.0,40.6583,-30.8601,114.4141,100.9729,10.3298,2.3793,8.5002,9.1259,las_2_df
1490.5,40.9962,-30.8216,115.0197,101.2929,10.3387,2.3807,8.5208,9.1429,las_2_df
1491.0,42.2522,-30.435,114.3382,101.9453,10.3513,2.3772,8.5414,9.1599,las_2_df
1491.5,43.9632,-30.3143,113.9394,101.2356,10.3617,2.3735,8.5613,9.1769,las_2_df
1492.0,44.4665,-30.1996,113.7641,100.462,10.3444,2.369,8.5783,9.1939,las_2_df
1492.5,43.8299,-30.0354,113.5924,100.1751,10.2941,2.3699,8.5954,9.211,las_2_df
1493.0,41.6772,-29.9033,113.6182,99.1128,10.215,2.3764,8.6125,9.2175,las_2_df
1493.5,39.9526,-29.9178,114.01,98.4386,10.2039,2.3833,8.6296,9.2224,las_2_df
1494.0,39.1355,-29.741,114.1746,98.0625,10.1809,2.3853,8.6467,9.2274,las_2_df
1494.5,39.7736,-29.726,114.1521,98.0873,10.1502,2.3813,8.6637,9.2323,las_2_df
1495.0,39.8782,-29.6457,114.0408,100.2173,10.129,2.3743,8.6808,9.2372,las_2_df
1495.5,39.1435,-29.5774,113.7835,101.355,10.1648,2.3794,8.6999,9.2422,las_2_df
1496.0,39.1364,-29.4312,113.3226,100.7752,10.1989,2.3791,8.7274,9.2471,las_2_df
1496.5,39.1083,-29.5074,112.9051,100.5651,10.2358,2.3707,8.7548,9.2521,las_2_df
1497.0,39.3449,-29.6528,112.6063,100.4443,10.2271,2.3639,8.7822,9.2767,las_2_df
1497.5,39.602,-29.8309,112.6126,100.1145,10.2201,2.3741,8.8097,9.3109,las_2_df
1498.0,39.5091,-30.1524,112.9457,99.4894,10.236,2.3851,8.8371,9.3452,las_2_df
1498.5,39.8397,-30.3316,113.2038,98.4138,10.2509,2.3886,8.8871,9.3795,las_2_df
1499.0,40.9424,-30.4133,113.8353,97.1396,10.2612,2.3804,8.9395,9.4137,las_2_df
1499.5,41.7023,-30.3274,114.6811,95.7729,10.3103,2.3819,8.9927,9.448,las_2_df
1500.0,41.2164,-30.3689,114.7401,94.2928,10.2863,2.3974,9.0866,9.508,las_2_df
1500.5,38.932,-30.3467,113.8098,93.1334,10.2459,2.3951,9.1805,9.5718,las_2_df
1501.0,38.5534,-30.3554,112.8193,94.1207,10.2407,2.3959,9.2744,9.6355,las_2_df
1501.5,38.8048,-30.3257,112.3169,94.6272,10.2541,2.3849,9.3047,9.6992,las_2_df
1502.0,38.5939,-30.3608,112.4653,92.9603,10.2597,2.3733,9.3047,9.763,las_2_df
1502.5,38.2263,-30.4162,112.7838,90.0217,10.2435,2.3656,9.3047,9.8624,las_2_df
1503.0,37.5064,-30.541,112.4848,87.4815,10.1214,2.3649,9.3047,9.9697,las_2_df
1503.5,37.4961,-30.8404,111.4402,86.2742,9.7903,2.3623,9.2312,10.077,las_2_df
1504.0,37.212,-31.343,111.3293,85.9436,9.6854,2.3502,9.1477,10.2163,las_2_df
1504.5,36.3935,-32.1566,112.1683,86.3577,9.5807,2.3355,9.1053,10.3528,las_2_df
1505.0,34.8649,-32.8587,113.1752,87.7909,9.5348,2.3362,9.0702,10.3528,las_2_df
1505.5,35.0275,-33.3898,115.1045,90.2101,9.6577,2.3639,9.1015,10.2339,las_2_df
1506.0,36.9824,-32.7132,116.5834,92.815,10.0678,2.384,9.1328,10.1814,las_2_df
1506.5,38.4016,-31.7304,115.7577,93.5872,10.2038,2.3954,9.2874,10.1774,las_2_df
1507.0,38.4871,-31.2408,115.266,91.2675,10.2115,2.3998,9.5377,10.1734,las_2_df
1507.5,37.6868,-31.2529,113.3604,86.3188,10.2085,2.3968,9.8545,10.3576,las_2_df
1508.0,35.3946,-31.6413,110.1317,82.4232,10.1921,2.3957,10.2289,10.8666,las_2_df
1508.5,32.5761,-31.9582,108.7339,80.2409,10.1831,2.4023,10.865,11.6643,las_2_df
1509.0,31.1433,-31.5747,106.4144,80.3616,10.1905,2.417,11.501,12.2969,las_2_df
1509.5,32.1169,-30.8064,103.2723,81.2816,10.1919,2.4164,12.137,12.9296,las_2_df
1510.0,33.1016,-30.1571,99.897,81.3029,10.1937,2.4144,12.6918,13.4378,las_2_df
1510.5,33.5653,-29.9439,97.759,81.5335,10.1931,2.4142,13.0953,13.6071,las_2_df
1511.0,33.0552,-29.7308,97.4129,83.1584,10.1916,2.4176,13.4305,13.7194,las_2_df
1511.5,32.2036,-29.62,97.6472,84.5881,10.1944,2.4228,13.5743,13.7395,las_2_df
1512.0,31.4021,-29.4719,97.827,84.0881,10.1908,2.4181,13.6512,13.8333,las_2_df
1512.5,30.5304,-29.4615,97.1364,81.9407,10.1877,2.4105,13.7267,13.9332,las_2_df
1513.0,30.5304,-29.4136,96.2086,80.5694,10.1916,2.4172,13.8022,13.962,las_2_df
1513.5,30.6315,-29.4047,95.7383,81.0685,10.1906,2.4291,13.7305,13.9279,las_2_df
1514.0,30.7644,-29.4096,95.5648,83.1375,10.1963,2.4324,13.6298,13.7832,las_2_df
1514.5,31.8701,-29.4277,95.8546,85.6626,10.1979,2.4403,13.529,13.6142,las_2_df
1515.0,33.0731,-29.4897,97.0652,86.9834,10.2056,2.4481,13.4283,13.5408,las_2_df
1515.5,33.599,-29.6328,98.7067,86.1161,10.2028,2.4491,13.3276,13.4845,las_2_df
1516.0,33.8552,-29.775,100.0891,83.3351,10.1786,2.4445,13.2608,13.5008,las_2_df
1516.5,33.4076,-29.9725,99.3146,80.7737,10.1791,2.4497,13.3104,13.5576,las_2_df
1517.0,32.5122,-29.7266,97.7864,79.8357,10.1919,2.4453,13.4362,13.6638,las_2_df
1517.5,31.8927,-29.3749,96.0011,80.5182,10.186,2.436,13.562,13.8644,las_2_df
1518.0,32.5394,-29.1785,94.7757,81.0053,10.2048,2.4308,13.6843,13.9602,las_2_df
1518.5,33.255,-29.4668,94.9354,80.7668,10.2231,2.4179,13.7962,13.9566,las_2_df
1519.0,34.2074,-29.8301,96.4003,80.4698,10.2307,2.4084,13.6132,13.874,las_2_df
1519.5,34.6981,-30.0734,97.3506,80.8479,10.2162,2.4094,13.3718,13.5899,las_2_df
1520.0,35.034,-30.4404,97.8383,82.1269,10.2263,2.4135,13.1305,13.3222,las_2_df
1520.5,35.4317,-30.3987,98.326,83.4467,10.2564,2.4261,12.8892,13.0871,las_2_df
1521.0,35.6901,-30.2571,99.3003,82.882,10.2876,2.4358,12.726,12.8332,las_2_df
1521.5,35.6927,-29.8296,100.2672,81.6849,10.2713,2.4217,12.7235,12.727,las_2_df
1522.0,35.4269,-29.2914,101.5386,81.2997,10.2616,2.4161,12.75,12.6859,las_2_df
1522.5,35.4833,-29.2304,102.2385,81.5629,10.2566,2.4146,12.7974,12.7618,las_2_df
1523.0,35.5526,-29.4543,102.5646,81.3242,10.2576,2.4198,13.0203,12.8654,las_2_df
1523.5,34.9956,-29.6782,101.9425,80.1341,10.2178,2.4162,13.2585,13.1281,las_2_df
1524.0,32.6491,-30.1782,98.0309,78.8557,10.1872,2.403,13.5406,13.4512,las_2_df
1524.5,32.2704,-30.9191,92.8684,77.9305,10.1825,2.3625,13.8151,13.6593,las_2_df
1525.0,33.5581,-31.4212,91.347,77.7432,10.1667,2.3074,13.7572,13.5485,las_2_df
1525.5,36.204,-32.7464,96.3084,77.2242,10.1391,2.2457,13.6476,13.5253,las_2_df
1526.0,37.0699,-35.4514,117.2377,76.4258,10.3573,2.2266,13.5026,13.5359,las_2_df
1526.5,37.5226,-38.2249,131.1064,78.3155,10.983,2.2726,13.3576,13.4451,las_2_df
1527.0,36.8852,-39.352,134.2571,79.7995,11.1555,2.3461,13.2126,13.1898,las_2_df
1527.5,34.6409,-38.4023,128.8487,81.4173,10.2663,2.4074,13.0676,13.1334,las_2_df
1528.0,33.8776,-36.0166,115.4667,82.9146,10.2706,2.4114,12.9226,13.0327,las_2_df
1528.5,34.1832,-33.909,101.7704,84.0451,10.2596,2.3972,12.7777,12.8595,las_2_df
1529.0,33.7686,-33.0543,95.7208,85.1478,10.2072,2.3914,12.6327,12.7883,las_2_df
1529.5,32.8736,-32.7688,96.2841,86.7381,10.1557,2.4003,12.4877,12.9208,las_2_df
1530.0,31.7212,-32.3623,97.4283,89.0578,10.1825,2.4232,12.3427,12.8188,las_2_df
1530.5,31.2599,-31.822,97.7425,89.5955,10.1933,2.4249,12.1977,12.5986,las_2_df
1531.0,33.1243,-31.2732,97.3878,90.798,10.1723,2.4112,12.0527,12.3923,las_2_df
1531.5,34.9941,-31.0264,98.0267,93.1983,10.1638,2.4051,11.8912,12.2133,las_2_df
1532.0,36.6347,-30.8073,99.4329,95.0996,10.2148,2.4146,11.7026,11.9107,las_2_df
1532.5,37.3797,-30.3887,101.4979,96.2172,10.2528,2.4255,11.5141,11.6626,las_2_df
1533.0,38.2755,-29.966,103.2486,96.023,10.2951,2.4264,11.3255,11.4971,las_2_df
1533.5,38.6064,-29.7955,104.2426,95.2153,10.3244,2.4172,11.4014,11.3408,las_2_df
1534.0,38.2193,-29.6907,105.2335,94.5601,10.3156,2.408,11.4778,11.2408,las_2_df
1534.5,37.6496,-29.7492,106.2256,94.7529,10.2534,2.3975,11.5543,11.21,las_2_df
1535.0,37.2757,-29.6552,106.1474,94.2711,10.1896,2.3821,11.6308,11.4069,las_2_df
1535.5,36.6272,-29.5679,105.4469,92.1169,10.1359,2.3746,11.8392,11.5607,las_2_df
1536.0,35.9349,-29.4873,104.2376,89.1636,10.0379,2.3722,12.0685,11.8892,las_2_df
1536.5,34.5763,-29.6663,101.9117,86.7467,9.9356,2.3828,12.3548,12.2178,las_2_df
1537.0,33.36,-29.8292,99.8595,83.9978,9.9402,2.3993,12.6558,12.5905,las_2_df
